Index	Sample Name	Sample Type	Component Name	Component Type	Component Group Name	Actual Concentration	Expected RT	Area	Retention Time	Retention Time Delta (min)	Used	Calculated Concentration	Adduct / Charge	Accuracy	Formula	Precursor Mass	Accuracy Acceptance	Concentration Acceptance	Reportable	Ejection Status	Ejection Volume	Ejection Time
611	M18-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48725.7539684022	0.0199952022063535	0.00100479779364651	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:37.6175377Z
612	M18-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	53051.579999995	0.0172279606845923	0.00122796068459231	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:37.6175377Z
613	M19-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53449.6748267145	0.0198227577693035	0.00117724223069652	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:40.6206782Z
614	M19-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	34902.6300000013	0.0191641094449465	0.00316410944494646	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:40.6206782Z
615	M20-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45626.1114927207	0.0207299700108884	0.000270029989111648	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:43.6146393Z
616	M20-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	36545.7625000014	0.0158759729877833	0.000124027012216737	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:43.6146393Z
617	M21-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48494.6828350271	0.0192844367781206	0.00171556322187942	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:46.6191025Z
618	M21-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	55172.384999996	0.0163857767067739	0.000385776706773901	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:46.6191025Z
619	M22-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	52528.8588687816	0.0198067682696665	0.0011932317303335	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:49.6175133Z
620	M22-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1203.75000000003	0.0181182446452744	0.00211824464527437	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:49.6175133Z
621	M23-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51842.4535088989	0.019623527106098	0.00137647289390201	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:52.6248446Z
622	M23-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	41104.4000000016	0.0167087277175722	0.000708727717572178	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:52.6248446Z
623	M24-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	58659.8963015933	0.019210596737676	0.00178940326232396	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:55.6189442Z
624	M24-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	38774.4300000015	0.0132839978710672	0.00271600212893279	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:55.6189442Z
625	N1-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	63632.7861929891	0.0193694563084445	0.00163054369155553	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:07.6059466Z
626	N1-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	942.750000000036	0.0184291531633096	0.00242915316330962	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:07.6059466Z
627	N2-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	56371.6042536827	0.0195295984648264	0.00147040153517365	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:04.6119491Z
628	N2-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	8746.83000000033	0.017227150513493	0.00122715051349297	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:04.6119491Z
629	N3-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	59112.5688950261	0.0193096548232664	0.00169034517673355	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:01.6132316Z
630	N3-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1182.37500000004	0.0173100160844767	0.00131001608447669	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:01.6132316Z
631	N4-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49152.9625315819	0.020289476328833	0.000710523671167022	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:58.6086091Z
632	N4-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	30661.7849999932	0.0175004954735777	0.00150049547357772	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:58.6086091Z
633	N5-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	57538.777054343	0.0196971731511131	0.00130282684888689	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:55.6103613Z
634	N5-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	2104.87500000008	0.0180274872825402	0.00202748728254016	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:55.6103613Z
635	N6-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49141.5727813187	0.0198809049912741	0.00111909500872586	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:52.6154488Z
636	N6-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	30011.5350000011	0.0182221637214951	0.00222216372149507	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:52.6154488Z
637	N7-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	52451.2241109087	0.019756978379356	0.00124302162064402	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:49.6580331Z
638	N7-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1246.4999999998	0.0201288462078688	0.00412884620786877	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:49.6580331Z
639	N8-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51281.9922804248	0.0203773326879123	0.000622667312087734	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:46.6083031Z
640	N8-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	772.875000000029	0.0201332893475967	0.00413328934759673	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:46.6083031Z
641	N9-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48921.996458096	0.0210163877027656	1.63877027656162E-05	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:43.6097669Z
642	N9-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	36068.5800000014	0.0179547524883373	0.00195475248833731	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:43.6097669Z
643	N10-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49931.9748940407	0.0195378105098613	0.00146218949013866	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:40.6125052Z
644	N10-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1231.87500000005	0.0197205468572326	0.00372054685723255	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:40.6125052Z
645	N11-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50832.2135210295	0.019268870806234	0.00173112919376601	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:37.6125078Z
646	N11-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1157.45000000011	0.0213538338573821	0.00535383385738212	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:37.6125078Z
647	N12-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48995.6929015246	0.02053799417006	0.000462005829940042	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:34.6126832Z
648	N12-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	39310.4250000015	0.015651377133718	0.000348622866282039	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:34.6126832Z
649	N13-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48165.3998546437	0.0198902347644922	0.00110976523550782	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:31.6139978Z
650	N13-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	976.500000000037	0.0181541668247926	0.00215416682479257	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:31.6139978Z
651	N14-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53049.0077126015	0.0198896324831584	0.00111036751684157	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:28.6154587Z
652	N14-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	930.412500000074	0.0159981196596174	1.88034038256513E-06	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:28.6154587Z
653	N15-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54038.6692422291	0.0194880690307596	0.00151193096924036	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:25.6571320Z
654	N15-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	37227.8699999904	0.0169746878369439	0.000974687836943933	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:25.6571320Z
655	N16-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45721.861786639	0.020357712392224	0.000642287607775984	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:22.6135792Z
656	N16-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	37051.2900000014	0.0166790917360486	0.000679091736048597	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:22.6135792Z
657	N17-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53600.5855482959	0.0198243799397703	0.0011756200602297	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:19.6141605Z
658	N17-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	888.762500000071	0.0211681278884699	0.00516812788846987	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:19.6141605Z
659	N18-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50247.5964437734	0.0194562419521138	0.00154375804788617	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:16.6109010Z
660	N18-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	37865.9250000015	0.0168601410541691	0.000860141054169081	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:16.6109010Z
661	N19-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48532.4889616763	0.0201461484030175	0.000853851596982473	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:13.6312588Z
662	N19-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	17807.6700000007	0.0175359331691642	0.00153593316916416	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:13.6312588Z
663	N20-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47543.9035704118	0.0205771294674793	0.000422870532520693	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:10.6126970Z
664	N20-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	46182.4870000045	0.014737486336204	0.00126251366379599	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:10.6126970Z
665	N21-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54866.5393289103	0.019503852835009	0.00149614716499102	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:07.6187240Z
666	N21-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	968.625000000037	0.0210725109860779	0.00507251098607791	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:07.6187240Z
667	N22-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49341.9533733215	0.0198821939996628	0.00111780600033725	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:04.6199536Z
668	N22-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	49651.9650000019	0.0168835466471472	0.000883546647147168	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:04.6199536Z
669	N23-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	57728.7756678123	0.0196586659145631	0.00134133408543695	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:01.6171037Z
670	N23-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	42880.0184999909	0.0168531104827783	0.00085311048277829	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:01.6171037Z
671	N24-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54221.4073584497	0.0194411950050494	0.00155880499495057	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:58.6485490Z
672	N24-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	31870.0799999963	0.0176142712476838	0.00161427124768384	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:58.6485490Z
673	O1-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47299.0375255362	0.0199497769624829	0.00105022303751708	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:10.6045247Z
674	O1-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	26747.967500001	0.0150374510446856	0.000962548955314385	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:10.6045247Z
675	O2-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51055.7666303272	0.0202755064867969	0.000724493513203129	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:13.6029227Z
676	O2-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	24605.7300000009	0.0178419154763893	0.00184191547638932	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:13.6029227Z
677	O3-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53662.1260961056	0.0206200672402473	0.000379932759752673	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:16.6120457Z
678	O3-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	5870.07000000022	0.0180382861722856	0.00203828617228564	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:16.6120457Z
679	O4-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48553.0445144139	0.0203922532204055	0.000607746779594544	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:19.6110950Z
680	O4-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	37831.4355000026	0.0164950901235084	0.00049509012350844	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:19.6110950Z
681	O5-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51053.5971898993	0.0197345572902849	0.00126544270971507	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:22.6100977Z
682	O5-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	44075.8349999874	0.0186261825566996	0.00262618255669958	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:22.6100977Z
683	O6-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	44367.8714119517	0.0215478191505379	0.000547819150537886	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:25.6089828Z
684	O6-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	38381.5350000015	0.0177297458595252	0.00172974585952516	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:25.6089828Z
685	O7-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	55754.0539447187	0.0196760918043959	0.00132390819560415	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:28.6031594Z
686	O7-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	34470.8490000029	0.0170242536178638	0.00102425361786381	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:28.6031594Z
687	O8-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47297.4431540153	0.0200529094029454	0.000947090597054581	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:31.6063375Z
688	O8-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	929.250000000035	0.0166473829053174	0.000647382905317431	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:31.6063375Z
689	O9-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53731.0846790381	0.0195723456288363	0.00142765437116367	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:34.6048901Z
690	O9-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	7073.14500000027	0.0171315982578197	0.00113159825781971	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:34.6048901Z
691	O10-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	52695.3782045426	0.0193286974032836	0.0016713025967164	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:37.6043333Z
692	O10-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1085.93750000009	0.0177427673617728	0.00174276736177282	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:37.6043333Z
693	O11-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	44675.858880344	0.0199074686825781	0.00109253131742193	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:40.6080989Z
694	O11-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	36094.9500000014	0.0168820681499476	0.000882068149947627	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:40.6080989Z
695	O12-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45840.9796225557	0.0206689957802575	0.000331004219742474	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:43.6064940Z
696	O12-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	17430.4350000007	0.0194827681763854	0.00348276817638539	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:43.6064940Z
697	O13-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	52159.6433732152	0.0198670977827543	0.00113290221724572	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:46.6056180Z
698	O13-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1186.2999999998	0.0183677638948588	0.00236776389485877	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:46.6056180Z
699	O14-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47638.3343829398	0.0207316692608686	0.000268330739131357	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:49.6097392Z
700	O14-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	31222.3950000012	0.0178238430520282	0.00182384305202819	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:49.6097392Z
701	O15-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53080.1540405052	0.0195549897656436	0.00144501023435642	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:52.5987935Z
702	O15-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	948.375000000036	0.0132639684061237	0.0027360315938763	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:52.5987935Z
703	O16-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48154.7647421311	0.0203153974345048	0.000684602565495251	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:55.6072255Z
704	O16-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	44732.1149999896	0.0146360347032601	0.00136396529673989	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:55.6072255Z
705	O17-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47416.40222203	0.0205872651426745	0.000412734857325455	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:58.6004944Z
706	O17-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	30520.5750000012	0.0166620657469079	0.000662065746907914	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:58.6004944Z
707	O18-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48547.5075506458	0.0204521527505954	0.000547847249404567	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:01.6091036Z
708	O18-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	28890.3600000011	0.0167530968360263	0.000753096836026319	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:01.6091036Z
709	O19-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45057.9577170091	0.0191272454930469	0.0018727545069531	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:04.6330177Z
710	O19-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	41475.2850000016	0.0162449453679344	0.000244945367934391	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:04.6330177Z
711	O20-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	44336.7971246945	0.021278272722049	0.000278272722049024	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:07.6009911Z
712	O20-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	39747.7350000015	0.0179074250207916	0.00190742502079162	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:07.6009911Z
713	O21-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49798.986563088	0.0203012960190414	0.000698703980958566	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:10.6051199Z
714	O21-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	40937.8050000016	0.0163103498767597	0.000310349876759736	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:10.6051199Z
715	O22-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	52522.2313649378	0.0197707949557014	0.00122920504429862	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:13.6029938Z
716	O22-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	31634.9550000012	0.0176653055626331	0.00166530556263306	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:13.6029938Z
717	O23-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54669.8973840413	0.0195092821220009	0.0014907178779991	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:16.5971737Z
718	O23-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	805.50000000003	0.0164946839321934	0.000494683932193409	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:16.5971737Z
719	O24-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	74803.8805620713	0.0192711974332305	0.00172880256676954	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:19.5963995Z
720	O24-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1186.87500000005	0.0193221362232522	0.00332213622325219	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:19.5963995Z
721	P1-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53861.509426559	0.019969016278486	0.00103098372151404	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:31.5868130Z
722	P1-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	45663.2550000017	0.0184738233619315	0.00247382336193151	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:31.5868130Z
723	P2-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49353.214950747	0.0197457286265449	0.00125427137345507	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:28.5941144Z
724	P2-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1823.62500000007	0.0179725904865674	0.0019725904865674	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:28.5941144Z
725	P3-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	58226.7099007421	0.0195511883821413	0.00144881161785865	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:25.5950145Z
726	P3-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1352.25	0.0168926555983209	0.000892655598320871	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:25.5950145Z
727	P4-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50003.5847531735	0.0213638880813184	0.00036388808131842	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:22.5912733Z
728	P4-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	25298.910000001	0.0193856816579504	0.00338568165795038	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:22.5912733Z
729	P5-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49344.8054972001	0.0202079781432994	0.000792021856700582	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:19.5923341Z
730	P5-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	47006.3700000018	0.0158251099720454	0.000174890027954649	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:19.5923341Z
731	P6-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48100.3492338281	0.0206588806869413	0.000341119313058681	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:16.5943482Z
732	P6-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	30735.4050000012	0.0172886198089138	0.00128861980891382	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:16.5943482Z
733	P7-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50932.6411005267	0.0194588792321225	0.00154112076787755	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:13.5907332Z
