Index	Sample Name	Sample Type	Component Name	Component Type	Component Group Name	Actual Concentration	Expected RT	Area	Retention Time	Retention Time Delta (min)	Used	Calculated Concentration	Adduct / Charge	Accuracy	Formula	Precursor Mass	Accuracy Acceptance	Concentration Acceptance	Reportable	Ejection Status	Ejection Volume	Ejection Time
612	M18-1	Unknown	CK	Internal Standards	Group 1	1	0.014	73871.5030068846	0.0192108466717371	0.00521084667173714	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:37.6175377Z
613	M19-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43169.2650000016	0.0188111072315101	0.000188892768489869	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:40.6206782Z
614	M19-1	Unknown	CK	Internal Standards	Group 1	1	0.014	58142.2929526381	0.0213930689657327	0.00739306896573265	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:40.6206782Z
615	M20-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	34326.7650000013	0.0196419884621304	0.000641988462130375	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:43.6146393Z
616	M20-1	Unknown	CK	Internal Standards	Group 1	1	0.014	59412.5012491521	0.0195303197703624	0.00553031977036241	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:43.6146393Z
617	M21-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	44147.6549999964	0.0188169150955769	0.000183084904423137	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:46.6191025Z
618	M21-1	Unknown	CK	Internal Standards	Group 1	1	0.014	70416.9161078028	0.0178812341906798	0.00388123419067984	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:46.6191025Z
619	M22-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43968.1950000017	0.0192603899514656	0.000260389951465562	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:49.6175133Z
620	M22-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1667.0878237716	0.0200793369244738	0.00607933692447381	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:49.6175133Z
621	M23-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43661.2425000017	0.0189987518271239	1.24817287606299E-06	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:52.6248446Z
622	M23-1	Unknown	CK	Internal Standards	Group 1	1	0.014	62589.5083236085	0.0198162662221752	0.00581626622217523	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:52.6248446Z
623	M24-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	51259.6350000019	0.018496168257363	0.000503831742637035	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:55.6189442Z
624	M24-1	Unknown	CK	Internal Standards	Group 1	1	0.014	52562.0260094512	0.0176097659731051	0.00360976597310506	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:55.6189442Z
625	N1-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	55015.2900000021	0.0185459520308443	0.000454047969155737	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:07.6059466Z
626	N1-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1291.76688177233	0.022094130779217	0.00809413077921695	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:07.6059466Z
627	N2-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	47035.4400000018	0.01891115209762	8.88479023800244E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:04.6119491Z
628	N2-1	Unknown	CK	Internal Standards	Group 1	1	0.014	12864.441320094	0.0189987688623025	0.0049987688623025	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:04.6119491Z
629	N3-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	51158.6100000019	0.0181770473988526	0.000822952601147429	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:01.6132316Z
630	N3-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1631.87841042256	0.0201802142341278	0.00618021423412775	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:01.6132316Z
631	N4-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38264.6249999903	0.0189986427289968	1.35727100316133E-06	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:58.6086091Z
632	N4-1	Unknown	CK	Internal Standards	Group 1	1	0.014	46399.6227722683	0.0194873526007266	0.00548735260072664	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:58.6086091Z
633	N5-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	50121.6750000019	0.0189541651209898	4.58348790102238E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:55.6103613Z
634	N5-1	Unknown	CK	Internal Standards	Group 1	1	0.014	2831.20216969147	0.0194874855142773	0.00548748551427731	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:55.6103613Z
635	N6-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42204.1050000016	0.018698390611698	0.000301609388302003	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:52.6154488Z
636	N6-1	Unknown	CK	Internal Standards	Group 1	1	0.014	42729.6208686702	0.0197047856463955	0.00570478564639546	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:52.6154488Z
637	N7-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45548.819999994	0.0189984213898484	1.57861015155983E-06	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:49.6580331Z
638	N7-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1610.2611509541	0.0206318331297135	0.00663183312971353	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:49.6580331Z
639	N8-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39352.1850000015	0.0190110369745698	1.10369745698474E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:46.6083031Z
640	N8-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1490.04092587119	0.0239261657595801	0.00992616575958015	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:46.6083031Z
641	N9-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38745.3150000015	0.0191592480019644	0.000159248001964419	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:43.6097669Z
642	N9-1	Unknown	CK	Internal Standards	Group 1	1	0.014	55764.596250557	0.0205466759114432	0.00654667591144318	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:43.6097669Z
643	N10-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43156.6200000016	0.0187715954256935	0.000228404574306521	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:40.6125052Z
644	N10-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1647.32433537383	0.0210494582888114	0.00704945828881138	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:40.6125052Z
645	N11-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45069.5140000032	0.0189638298757257	3.61701242743047E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:37.6125078Z
646	N11-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1512.28701449793	0.0214861756501242	0.00748617565012417	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:37.6125078Z
647	N12-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38809.8000000015	0.0186724046874863	0.000327595312513706	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:34.6126832Z
648	N12-1	Unknown	CK	Internal Standards	Group 1	1	0.014	59418.8975479594	0.0200990636293114	0.00609906362931141	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:34.6126832Z
649	N13-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	41899.9950000016	0.01935571121263	0.000355711212630005	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:31.6139978Z
650	N13-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1382.5206828861	0.0213059017413366	0.00730590174133662	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:31.6139978Z
651	N14-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	44533.8010000034	0.0190896525745624	8.96525745623621E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:28.6154587Z
652	N14-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1316.20848128316	0.0197170462782627	0.00571704627826271	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:28.6154587Z
653	N15-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	46856.3849999893	0.0189875417957767	1.24582042233257E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:25.6571320Z
654	N15-1	Unknown	CK	Internal Standards	Group 1	1	0.014	56192.7202166268	0.0198335739897154	0.00583357398971535	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:25.6571320Z
655	N16-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	36888.3450000014	0.0196805362427654	0.000680536242765414	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:22.6135792Z
656	N16-1	Unknown	CK	Internal Standards	Group 1	1	0.014	56950.4578384414	0.0200464180675012	0.00604641806750125	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:22.6135792Z
657	N17-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45186.7475000032	0.0187667157915195	0.000233284208480507	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:19.6141605Z
658	N17-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1388.78516349892	0.0240451433875127	0.0100451433875127	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:19.6141605Z
659	N18-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42486.4350000016	0.0184351031261623	0.000564896873837692	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:16.6109010Z
660	N18-1	Unknown	CK	Internal Standards	Group 1	1	0.014	57418.4282565942	0.0196576039704483	0.00565760397044828	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:16.6109010Z
661	N19-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39064.4550000015	0.0194516609831832	0.00045166098318318	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:13.6312588Z
662	N19-1	Unknown	CK	Internal Standards	Group 1	1	0.014	28254.7171636967	0.0208061730345219	0.00680617303452193	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:13.6312588Z
663	N20-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38951.1880000035	0.0197874928628944	0.000787492862894382	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:10.6126970Z
664	N20-1	Unknown	CK	Internal Standards	Group 1	1	0.014	70333.3069558077	0.0179677862374038	0.0039677862374038	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:10.6126970Z
665	N21-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	48956.9400000019	0.0191078449945814	0.000107844994581413	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:07.6187240Z
666	N21-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1390.25084796555	0.0224582851888195	0.0084582851888195	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:07.6187240Z
667	N22-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42390.0900000016	0.0189150993574063	8.49006425937375E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:04.6199536Z
668	N22-1	Unknown	CK	Internal Standards	Group 1	1	0.014	69653.2190596666	0.0185503482806828	0.00455034828068285	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:04.6199536Z
669	N23-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	48448.4509999903	0.0186391974053988	0.000360802594601247	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:01.6171037Z
670	N23-1	Unknown	CK	Internal Standards	Group 1	1	0.014	63030.2159564074	0.019623349411388	0.00562334941138799	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:02:01.6171037Z
671	N24-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45537.8849999955	0.0186470024549465	0.000352997545053538	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:58.6485490Z
672	N24-1	Unknown	CK	Internal Standards	Group 1	1	0.014	47064.6324148998	0.0193059879502099	0.0053059879502099	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:58.6485490Z
673	O1-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39273.2100000015	0.0193966438938198	0.000396643893819777	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:10.6045247Z
674	O1-1	Unknown	CK	Internal Standards	Group 1	1	0.014	39099.3495389454	0.0181225404206391	0.00412254042063913	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:10.6045247Z
675	O2-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40396.9500000015	0.0192994507651853	0.000299450765185273	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:13.6029227Z
676	O2-1	Unknown	CK	Internal Standards	Group 1	1	0.014	40653.4326847849	0.020949845556877	0.00694984555687697	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:13.6029227Z
677	O3-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43627.5450000017	0.0195250508614729	0.000525050861472871	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:16.6120457Z
678	O3-1	Unknown	CK	Internal Standards	Group 1	1	0.014	8422.20422113027	0.0190693411133124	0.00506934111331237	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:16.6120457Z
679	O4-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40211.7200000015	0.0195902431430628	0.000590243143062767	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:19.6110950Z
680	O4-1	Unknown	CK	Internal Standards	Group 1	1	0.014	52674.4013439053	0.0183312851219785	0.00433128512197847	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:19.6110950Z
681	O5-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43878.3299999912	0.0186417912570237	0.000358208742976266	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:22.6100977Z
682	O5-1	Unknown	CK	Internal Standards	Group 1	1	0.014	65076.2690648402	0.0204438194758541	0.00644381947585414	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:22.6100977Z
683	O6-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	32073.2100000012	0.0187269164570491	0.000273083542950889	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:25.6089828Z
684	O6-1	Unknown	CK	Internal Standards	Group 1	1	0.014	61266.5601066337	0.020533496624514	0.006533496624514	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:25.6089828Z
685	O7-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	47595.6620000042	0.018657362565669	0.000342637434330974	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:28.6031594Z
686	O7-1	Unknown	CK	Internal Standards	Group 1	1	0.014	46904.7141168914	0.0183477290106874	0.00434772901068736	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:28.6031594Z
687	O8-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39488.9399999936	0.0188362772371487	0.000163722762851291	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:31.6063375Z
688	O8-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1282.70382791311	0.0189923718337668	0.00499237183376679	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:31.6063375Z
689	O9-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45409.0050000017	0.0192211024775116	0.000221102477511639	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:34.6048901Z
690	O9-1	Unknown	CK	Internal Standards	Group 1	1	0.014	9711.25891166972	0.0184017005605586	0.00440170056055855	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:34.6048901Z
691	O10-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	47795.9000000036	0.0188508351567804	0.000149164843219585	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:37.6043333Z
692	O10-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1540.88311571195	0.019308767362019	0.00530876736201897	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:37.6043333Z
693	O11-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	37205.1000000014	0.0190249113048533	2.49113048533291E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:40.6080989Z
694	O11-1	Unknown	CK	Internal Standards	Group 1	1	0.014	50264.7659588472	0.018462415297762	0.00446241529776198	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:40.6080989Z
695	O12-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	32609.3400000012	0.0194631206415913	0.000463120641591298	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:43.6064940Z
696	O12-1	Unknown	CK	Internal Standards	Group 1	1	0.014	33119.5991068786	0.0224504027821437	0.00845040278214365	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:43.6064940Z
697	O13-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42343.3909999949	0.0192587892940291	0.000258789294029102	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:46.6056180Z
698	O13-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1792.88433335302	0.0208640809165225	0.00686408091652246	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:46.6056180Z
699	O14-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	36211.4550000014	0.0199023321625982	0.000902332162598159	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:49.6097392Z
700	O14-1	Unknown	CK	Internal Standards	Group 1	1	0.014	53210.669113421	0.0205334408561817	0.0065334408561817	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:49.6097392Z
701	O15-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	47618.8650000018	0.0188098761564647	0.000190123843535329	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:52.5987935Z
702	O15-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1285.90690372586	0.018530954623689	0.00453095462368896	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:52.5987935Z
703	O16-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38496.2754999929	0.0197241551651247	0.000724155165124682	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:55.6072255Z
704	O16-1	Unknown	CK	Internal Standards	Group 1	1	0.014	67162.1452688385	0.018552971926368	0.00455297192636802	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:55.6072255Z
705	O17-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	36263.7000000014	0.0197070437077774	0.000707043707777369	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:58.6004944Z
706	O17-1	Unknown	CK	Internal Standards	Group 1	1	0.014	46451.90767968	0.019754284884751	0.00575428488475096	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:03:58.6004944Z
707	O18-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38891.6550000015	0.0196090632251585	0.00060906322515851	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:01.6091036Z
708	O18-1	Unknown	CK	Internal Standards	Group 1	1	0.014	42632.1474211802	0.0184495961777973	0.00444959617779728	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:01.6091036Z
709	O19-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39055.3699999961	0.0185908459095143	0.000409154090485656	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:04.6330177Z
710	O19-1	Unknown	CK	Internal Standards	Group 1	1	0.014	54429.0549056256	0.0184557441011752	0.00445574410117522	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:04.6330177Z
711	O20-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	35318.3850000013	0.020716397973786	0.001716397973786	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:07.6009911Z
712	O20-1	Unknown	CK	Internal Standards	Group 1	1	0.014	59484.1352193315	0.0202032991363956	0.00620329913639564	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:07.6009911Z
713	O21-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40494.5100000015	0.0184804029280725	0.00051959707192745	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:10.6051199Z
714	O21-1	Unknown	CK	Internal Standards	Group 1	1	0.014	60208.2357549594	0.0192604524448423	0.00526045244484234	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:10.6051199Z
715	O22-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	44265.8250000017	0.0188020486205196	0.000197951379480435	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:13.6029938Z
716	O22-1	Unknown	CK	Internal Standards	Group 1	1	0.014	44968.3425427845	0.0195969354613671	0.00559693546136712	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:13.6029938Z
717	O23-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	47318.6700000018	0.0187768777829847	0.00022312221701527	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:16.5971737Z
718	O23-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1452.55789946465	0.0210745299064438	0.00707452990644384	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:16.5971737Z
719	O24-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	64909.4850000025	0.0185802463731433	0.000419753626856659	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:19.5963995Z
720	O24-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1754.55225950288	0.0204174020120635	0.00641740201206354	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:04:19.5963995Z
721	P1-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42580.3950000016	0.0187026405844791	0.000297359415520927	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:31.5868130Z
722	P1-1	Unknown	CK	Internal Standards	Group 1	1	0.014	73892.1968091438	0.0205221555205146	0.00652215552051455	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:31.5868130Z
723	P2-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	41718.6450000016	0.0193879264289773	0.00038792642897733	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:28.5941144Z
724	P2-1	Unknown	CK	Internal Standards	Group 1	1	0.014	2786.58690222085	0.0210077242518387	0.00700772425183874	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:28.5941144Z
725	P3-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	48350.2050000018	0.0189031041149004	9.68958850996425E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:25.5950145Z
726	P3-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1867.31346670843	0.0186055910976729	0.00460559109767286	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:25.5950145Z
727	P4-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	37902.1325000028	0.0192680082619452	0.000268008261945164	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:22.5912733Z
728	P4-1	Unknown	CK	Internal Standards	Group 1	1	0.014	42614.8348461833	0.0215928490660542	0.00759284906605424	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:22.5912733Z
729	P5-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40490.1900000015	0.0193157586660381	0.000315758666038134	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:19.5923341Z
730	P5-1	Unknown	CK	Internal Standards	Group 1	1	0.014	70461.4838792923	0.0192931775140431	0.00529317751404311	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:19.5923341Z
731	P6-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39697.4250000015	0.019634005913254	0.000634005913253955	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:16.5943482Z
732	P6-1	Unknown	CK	Internal Standards	Group 1	1	0.014	45937.4847441017	0.0200737944496964	0.00607379444969638	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:16.5943482Z
733	P7-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45578.3540000034	0.0185952895878771	0.000404710412122901	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:13.5907332Z
734	P7-1	Unknown	CK	Internal Standards	Group 1	1	0.014	19649.1901733976	0.0189215716413487	0.00492157164134873	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:05:13.5907332Z
